host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,percentage_aval_30,has_shampoo,has_kitchen,has_heating,has_air conditioning,has_smoke alarm,has_essentials,has_iron,has_free parking on premises,has_hangers,has_hair dryer,has_washer,has_long term stays allowed,has_wifi,entire_space
0,14.0,14.0,1,1,30.31707,-97.73054,6,2.0,2.0,228.0,7,365,2.0,7.0,365.0,365.0,6.9,365.0,1,0,0,0,,,,,,,,0,15,,0.6,0,1,1,1,1,0,1,1,0,1,1,1,1,1
0,0.0,0.0,1,1,30.15034006575224,-97.78599622102276,4,2.0,2.0,250.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,0.3333333333333333,1,1,0,1,1,1,0,1,0,0,1,1,1,1
1,1.0,1.0,1,1,30.25525773108732,-97.73914190964084,6,2.0,3.0,439.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,0,2,,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.0,0.0,1,1,30.14977540095736,-97.77185569190522,1,1.0,1.0,120.0,7,365,7.0,7.0,1125.0,1125.0,7.0,1125.0,1,0,0,0,,,,,,,,1,3,,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0.0,0.0,1,1,30.25207198834798,-97.7670540089085,4,1.0,2.0,241.0,1,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,0.8,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1,3.0,3.0,1,0,30.28524193311641,-97.70583695740476,4,1.0,,428.0,3,31,3.0,4.0,1125.0,1125.0,3.0,1125.0,1,0,0,0,,,,,,,,1,3,,0.13333333333333333,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1,18.0,18.0,1,1,30.20961,-98.0028,16,4.0,11.0,772.0,1,1125,2.0,3.0,30.0,30.0,2.9,30.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,17,1.0,0.8333333333333334,0,1,0,1,1,0,0,1,0,0,1,1,1,1
0,0.0,0.0,1,1,30.24301646580664,-97.75490829375372,6,3.0,3.0,188.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,0,0,0,,,,,,,,1,2,,0.0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
0,0.0,0.0,1,0,30.36255511435356,-97.78187126172443,4,3.0,2.0,400.0,30,365,30.0,90.0,180.0,365.0,34.8,348.8,1,0,0,0,,,,,,,,0,1,,0.13333333333333333,0,1,0,1,1,0,1,1,0,1,1,1,1,0
0,1.0,1.0,1,0,30.21852,-97.70633,2,1.0,1.0,174.0,1,31,1.0,1.0,31.0,31.0,1.0,31.0,1,0,0,0,,,,,,,,1,1,,0.3333333333333333,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0,0.0,0.0,1,1,30.24122625215611,-97.74339297711428,4,1.0,3.0,145.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,2.0,0.4,1,1,1,1,0,1,0,0,1,0,0,1,1,1
0,486.0,486.0,1,1,30.25702400513141,-97.7397785408077,6,2.0,3.0,438.0,1,365,1.0,4.0,1.0,365.0,2.1,80.4,1,0,0,0,,,,,,,,1,99,,0.7333333333333333,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.257051258335444,-97.73958519248882,6,2.0,3.0,438.0,1,365,1.0,4.0,2.0,365.0,2.1,84.3,1,0,0,0,,,,,,,,1,99,,0.8666666666666667,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25753,-97.73942,4,1.0,2.0,274.0,1,365,1.0,4.0,89.0,365.0,2.1,89.6,1,0,0,0,,,,,,,,1,99,,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25721137948304,-97.73790335622158,4,1.0,2.0,300.0,1,365,1.0,4.0,1.0,365.0,2.1,96.2,1,0,0,0,,,,,,,,1,99,,0.9333333333333333,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25543182710315,-97.7382731172156,4,1.0,2.0,301.0,1,365,1.0,4.0,2.0,365.0,2.1,80.3,1,0,0,0,,,,,,,,1,99,,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25693813067632,-97.7397552789798,4,1.0,2.0,301.0,1,365,1.0,4.0,89.0,365.0,2.1,89.6,1,0,0,0,,,,,,,,1,99,,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25595442869156,-97.73799939737248,4,1.0,2.0,301.0,1,365,1.0,4.0,89.0,365.0,2.1,89.6,1,0,0,0,,,,,,,,1,99,,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,0.0,0.0,1,1,30.260042120889736,-97.7785808413827,2,,1.0,159.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,1,0,0,0,,,,,,,,0,1,,0.23333333333333334,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1,1.0,1.0,1,1,30.257570814992636,-97.73952289811876,6,2.0,3.0,479.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,1,2,,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,486.0,486.0,1,1,30.256815972622,-97.7400110424506,4,1.0,2.0,301.0,1,365,1.0,4.0,89.0,365.0,2.1,90.3,1,0,0,0,,,,,,,,1,99,,0.9333333333333333,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25543929667854,-97.73765982783208,4,1.0,2.0,273.0,1,365,1.0,4.0,89.0,89.0,2.1,89.0,1,0,0,0,,,,,,,,1,99,,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
1,17.0,17.0,1,1,30.252275149757672,-97.74680127677398,2,1.0,2.0,233.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,0,0,0,,,,,,,,1,6,,0.4666666666666667,1,1,1,1,0,0,1,1,1,1,1,1,1,1
0,411.0,411.0,1,1,30.183172585767554,-97.77633927544926,3,1.0,1.0,147.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,0,0,0,,,,,,,,1,338,,1.0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,6.0,6.0,1,1,30.405538798604404,-97.6768361137756,2,1.0,2.0,200.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,0,1,,1.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0,0.0,0.0,1,1,30.34881509947412,-97.73257147312052,3,2.0,1.0,100.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,0,0,0,,,,,,,,0,1,,0.3333333333333333,0,1,0,1,1,0,0,1,0,0,1,1,1,1
0,1.0,1.0,0,1,30.3333280218084,-97.72579376631371,5,3.0,3.0,119.0,30,150,30.0,30.0,150.0,150.0,30.0,150.0,1,0,0,0,,,,,,,,0,1,,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
0,0.0,0.0,0,1,30.25393418120009,-97.71125204787532,2,,1.0,450.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1,0,0,0,,,,,,,,0,3,,0.5666666666666667,0,1,0,1,1,0,0,1,0,0,0,1,1,1
0,0.0,0.0,1,1,30.257952288211914,-97.89470053354994,2,1.0,1.0,42.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,0,1,,0.0,1,1,0,0,1,1,0,0,1,1,0,1,0,0
0,91.0,91.0,1,1,30.34326,-97.69278,1,1.0,1.0,55.0,30,35,30.0,30.0,35.0,35.0,30.0,35.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,5,1.0,0.9333333333333333,0,1,1,1,1,1,0,0,0,0,1,1,1,0
0,486.0,486.0,1,1,30.2561343486586,-97.739800040035,6,2.0,3.0,439.0,1,365,1.0,4.0,1.0,365.0,2.1,87.0,1,0,0,0,,,,,,,,1,99,,0.9,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,91.0,91.0,1,1,30.341725733562967,-97.692923089662,1,1.0,1.0,55.0,30,35,30.0,30.0,35.0,35.0,30.0,35.0,1,0,0,0,,,,,,,,0,5,,1.0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
0,0.0,0.0,1,0,30.211055763864536,-97.7637989427318,5,2.0,2.0,203.0,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,1,2,,0.23333333333333334,1,1,0,1,0,1,1,0,1,1,0,0,0,1
1,1.0,1.0,1,1,30.22945,-97.58687,2,1.0,1.0,50.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,1,3,,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
0,486.0,486.0,1,1,30.25616307918425,-97.7379406417246,6,2.0,3.0,437.0,1,365,1.0,4.0,1.0,365.0,2.1,72.4,1,0,0,0,,,,,,,,1,99,,0.8333333333333334,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.257012899220992,-97.7380461836524,4,1.0,2.0,274.0,1,365,1.0,4.0,89.0,89.0,2.1,89.0,1,0,0,0,,,,,,,,1,99,,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25765096135102,-97.73955120405864,2,,1.0,220.0,1,365,1.0,4.0,2.0,365.0,2.1,87.9,1,0,0,0,,,,,,,,1,99,,0.36666666666666664,1,1,0,1,1,1,1,0,1,1,1,1,1,1
1,1.0,1.0,1,1,30.4610728491477,-97.7589195863292,2,1.0,1.0,96.0,1,15,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,0.3,1,1,0,1,0,1,1,1,1,1,1,0,1,0
0,486.0,486.0,1,1,30.25608426241783,-97.73778104689208,6,2.0,3.0,434.0,1,365,1.0,4.0,2.0,365.0,1.9,117.6,1,0,0,0,,,,,,,,1,99,,0.9,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.25546912468542,-97.739087712376,6,2.0,3.0,436.0,1,365,1.0,4.0,2.0,365.0,2.1,73.9,1,0,0,0,,,,,,,,1,99,,0.8666666666666667,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,486.0,486.0,1,1,30.255458715889976,-97.7380429474927,4,1.0,2.0,302.0,1,365,1.0,4.0,89.0,365.0,2.1,89.6,1,0,0,0,,,,,,,,1,99,,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
1,23.0,23.0,1,1,30.24019,-97.93894,16,5.0,14.0,855.0,3,365,2.0,3.0,365.0,365.0,3.0,365.0,1,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,9,5.0,0.7333333333333333,0,1,0,0,1,1,1,0,1,1,0,1,1,1
0,742.0,742.0,1,1,30.305098375087372,-97.72450834793146,6,2.0,3.0,429.0,2,1125,2.0,3.0,1125.0,1125.0,2.5,1125.0,1,0,0,0,,,,,,,,1,50,,0.5666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,411.0,411.0,1,1,30.24656126739556,-97.8473639057242,3,1.0,1.0,167.0,90,365,90.0,90.0,365.0,365.0,90.0,365.0,1,0,0,0,,,,,,,,1,338,,1.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,0,1,30.372999454623585,-97.68608580280612,2,1.0,1.0,58.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,1,6,,0.6,0,1,0,1,1,0,0,0,0,0,1,1,1,0
0,0.0,0.0,0,1,30.373506271563738,-97.6841243665206,2,1.0,1.0,61.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,1,6,,0.6666666666666666,0,1,0,1,1,0,0,0,0,0,1,1,1,0
0,0.0,0.0,0,1,30.41348,-97.70874,2,1.0,1.0,61.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,1,6,,0.4,0,1,0,1,1,0,0,1,0,0,0,1,1,0
0,0.0,0.0,0,1,30.412987784834684,-97.7090914553488,2,1.0,1.0,61.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,1,6,,0.6666666666666666,0,1,0,1,1,0,0,1,0,0,0,1,1,0
0,0.0,0.0,1,1,30.255006960625423,-97.75380998744733,4,2.0,2.0,1000.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,0,2,,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.0,0.0,0,1,30.36819,-97.62066,4,1.0,1.0,98.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,1,1,,0.5,0,1,0,1,1,0,0,0,0,0,1,1,1,1
1,17.0,17.0,1,1,30.25029716529491,-97.74502335926331,2,1.0,1.0,221.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,6,2.0,0.7666666666666667,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.278682952610023,-97.76989652613705,4,2.0,2.0,332.0,2,60,2.0,2.0,60.0,60.0,2.0,60.0,1,0,0,0,,,,,,,,0,2,,0.6,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0,0.0,0.0,1,1,30.284350360364808,-97.76079769731886,5,1.0,1.0,210.0,5,365,5.0,5.0,1125.0,1125.0,5.0,1125.0,1,0,0,0,,,,,,,,0,1,,0.5666666666666667,0,1,0,1,1,0,0,0,0,0,1,1,1,1
0,0.0,0.0,1,1,30.385588829636063,-97.92240704927316,8,3.0,3.0,1222.0,1,365,2.0,4.0,365.0,365.0,2.9,365.0,1,0,0,0,,,,,,,,1,10,,0.23333333333333334,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,411.0,411.0,1,1,30.2590663180951,-97.7148327433613,3,1.0,1.0,172.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,0,0,0,,,,,,,,1,338,,1.0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0.0,0.0,1,1,30.28160364117895,-97.75553825400937,5,2.0,2.0,406.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3,1.0,0.7666666666666667,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,4.0,4.0,1,1,30.3004074989442,-97.73046818106812,6,3.0,3.0,224.0,1,1125,30.0,31.0,727.0,1091.0,30.1,907.7,1,0,0,0,,,,,,,,1,4,,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.228481802618365,-97.76694261611604,1,4.0,1.0,250.0,2,6,2.0,2.0,6.0,6.0,2.0,6.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,0.03333333333333333,0,1,0,1,1,0,0,1,0,0,1,0,1,0
0,0.0,0.0,1,1,30.29554152189932,-97.72992817783177,6,3.0,3.0,400.0,7,90,7.0,7.0,1125.0,1125.0,7.0,1125.0,1,0,0,0,,,,,,,,0,1,,0.3333333333333333,0,1,0,1,1,1,0,1,0,0,1,1,1,1
0,0.0,0.0,1,1,30.20055190810153,-97.7362325267414,2,1.0,2.0,75.0,1,2,1.0,1.0,2.0,2.0,1.0,2.0,1,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,2.0,0.0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
0,0.0,0.0,1,0,30.270227146316905,-97.74971639986138,8,2.0,4.0,799.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,0.7333333333333333,0,1,0,1,1,1,0,1,0,1,1,1,1,1
0,411.0,411.0,1,1,30.330388247087427,-97.66342332357154,3,1.0,1.0,147.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,0,0,0,,,,,,,,1,338,,1.0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,3.0,3.0,1,1,30.438782285928017,-97.74008169483264,2,1.0,1.0,77.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,1.0,0.3,1,1,0,0,1,1,1,1,1,1,0,1,1,0
0,0.0,0.0,1,0,30.18058720784664,-97.79934274751623,4,2.0,3.0,298.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,1,0,0,0,,,,,,,,0,1,,0.2,0,1,0,1,1,0,0,1,0,0,1,0,1,1
1,10.0,10.0,1,1,30.19995516522413,-97.81769260073172,6,3.0,3.0,319.0,30,90,30.0,30.0,90.0,90.0,30.0,90.0,1,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,0,0,1,1,1,0,1,1,1,1
0,0.0,0.0,0,1,30.25259,-97.70983,4,2.0,2.0,400.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1,0,0,0,,,,,,,,0,3,,0.16666666666666666,0,1,0,1,1,0,0,1,0,0,1,1,1,1
0,0.0,0.0,1,1,30.436142014791987,-97.74553737016537,6,3.0,3.0,275.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,1,1,,0.8,0,1,0,1,1,1,1,1,1,1,0,1,1,1
0,679.0,679.0,1,1,30.434167999409777,-97.69423196346426,4,2.0,2.0,194.0,1,365,1.0,3.0,365.0,365.0,2.2,365.0,1,0,0,0,,,,,,,,1,194,,0.7,1,1,1,0,1,1,1,0,1,1,0,1,1,1
0,2.0,2.0,1,1,30.1899,-97.77995,4,2.0,2.0,231.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,,,,,,,,1,2,,0.6666666666666666,1,1,0,0,1,1,0,0,1,1,0,1,1,1
0,679.0,679.0,1,1,30.43272006418469,-97.69417817544304,2,1.0,1.0,166.0,1,365,1.0,3.0,365.0,365.0,2.2,365.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,194,1.0,0.8666666666666667,1,1,1,0,1,1,1,0,1,1,0,1,1,1
0,3.0,3.0,1,1,30.186581444705386,-97.7452978585957,2,1.0,1.0,250.0,1,14,1.0,1.0,14.0,14.0,1.0,14.0,1,0,0,0,,,,,,,,1,1,,0.7,1,1,0,1,1,1,1,1,0,1,0,0,1,1
0,679.0,679.0,1,1,30.435741980115434,-97.69828021127124,4,2.0,2.0,191.0,1,365,1.0,3.0,365.0,365.0,2.2,365.0,1,0,0,0,,,,,,,,1,194,,0.7,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,2.0,2.0,1,1,30.25457731491159,-97.73698588556384,4,2.0,2.0,444.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,0,1,,0.8,0,1,0,1,1,0,0,1,0,0,0,1,1,1
0,679.0,679.0,1,1,30.43512371282439,-97.69849207100047,2,1.0,1.0,196.0,1,365,1.0,3.0,365.0,365.0,2.2,365.0,1,0,0,0,,,,,,,,1,194,,0.8666666666666667,1,1,1,0,1,1,1,0,1,1,0,1,1,1
0,662.0,662.0,1,1,30.226685061160964,-97.70647029365206,4,2.0,2.0,167.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,0,0,0,,,,,,,,1,50,,0.3,1,1,1,1,1,1,1,0,0,1,1,1,1,1
0,662.0,662.0,1,1,30.338691420311957,-97.71580605872737,2,,1.0,104.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,0,0,0,,,,,,,,1,50,,0.16666666666666666,1,1,1,1,1,1,1,1,0,1,1,1,1,1
0,2232.0,2232.0,1,1,30.25515364623718,-97.79691052835553,3,1.0,1.0,184.0,31,365,31.0,31.0,365.0,365.0,31.0,365.0,1,0,0,0,,,,,,,,1,36,,1.0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0.0,0.0,1,0,30.2994,-97.733498,2,1.0,1.0,111.0,1,365,1.0,2.0,1.0,365.0,1.3,45.4,1,0,0,0,,,,,,,,1,1,,0.3333333333333333,1,1,1,1,1,1,0,1,0,1,1,1,1,1
0,1.0,1.0,1,0,30.23761,-97.57927,2,1.0,1.0,65.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,1,2,,0.6,0,1,0,1,1,0,0,1,0,0,1,1,1,0
0,0.0,0.0,1,1,30.229568176756032,-97.89913147554763,3,,2.0,173.0,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,,,,,,,,0,1,,0.6333333333333333,0,1,1,1,1,0,1,0,0,1,0,0,1,1
0,1.0,1.0,1,1,30.25460152124925,-97.771949151393,5,2.0,2.0,650.0,3,10,3.0,3.0,10.0,10.0,3.0,10.0,1,0,0,0,,,,,,,,0,2,,1.0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
1,14.0,14.0,1,1,30.2101,-97.7695,2,1.0,2.0,125.0,3,7,3.0,3.0,7.0,7.0,3.0,7.0,1,0,0,0,,,,,,,,0,15,,0.9,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,742.0,742.0,1,1,30.44334979146172,-97.76064536606788,8,3.0,4.0,363.0,2,1125,2.0,3.0,1125.0,1125.0,2.5,1125.0,1,0,0,0,,,,,,,,1,50,,0.7333333333333333,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,0.0,0.0,0,0,30.25607161215797,-97.73866581946382,4,1.0,2.0,350.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,0,1,,0.6,0,1,0,1,0,0,1,1,0,0,1,1,1,1
0,0.0,0.0,1,1,30.25656194018935,-97.76494641373333,6,2.0,3.0,321.0,1,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,1,0,0,0,,,,,,,,1,1,,0.7666666666666667,0,1,0,1,1,1,1,1,1,1,0,1,1,1
1,0.0,0.0,1,1,30.242500213002597,-97.73457997199375,6,2.0,4.0,333.0,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,,,,,,,,0,2,,0.7,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.26487411045175,-97.73142050765406,2,1.0,2.0,214.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,0.0,1,1,0,1,1,1,0,0,1,0,0,1,1,1
0,0.0,0.0,1,1,30.34793,-97.69972,4,2.0,2.0,459.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,0,0,0,,,,,,,,0,3,,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0.0,0.0,1,1,30.27069,-97.68171,4,2.0,2.0,305.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1,0,0,0,,,,,,,,0,1,,0.23333333333333334,1,1,0,1,1,1,0,1,0,0,1,1,1,1
1,0.0,0.0,1,0,30.252286513068505,-97.77405764310046,2,1.0,2.0,275.0,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,2,2,2,5.0,5.0,5.0,4.0,5.0,4.5,4.5,0,2,2.0,0.9666666666666667,0,1,0,1,1,1,0,1,1,0,0,1,1,1
0,0.0,0.0,1,1,30.30455076082785,-97.73199828203651,3,1.0,1.0,207.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,1,1,,0.4,0,1,0,1,0,0,0,0,0,0,0,1,1,1
0,411.0,411.0,1,1,30.247137136881,-97.84504931450262,3,1.0,1.0,173.0,90,365,90.0,90.0,365.0,365.0,90.0,365.0,1,0,0,0,,,,,,,,1,338,,1.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1,2.0,2.0,1,0,30.239683241485427,-97.751159030694,8,3.0,4.0,631.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,1,0,0,0,,,,,,,,0,2,,1.0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
0,0.0,0.0,1,1,30.257835,-97.766342,3,1.0,1.0,280.0,2,31,2.0,2.0,31.0,31.0,2.0,31.0,1,0,0,0,,,,,,,,1,1,,0.8666666666666667,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,0,30.2592,-97.58892,7,3.0,3.0,396.0,7,1125,1.0,7.0,1125.0,1125.0,5.0,1125.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,0.0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1,20.0,20.0,1,1,30.30515216937244,-97.6740780149602,12,4.0,6.0,471.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,,,,,,,,0,1,,0.5,1,1,0,0,0,0,1,1,0,1,0,1,1,1
0,0.0,0.0,1,1,30.43518,-97.87497,6,2.0,4.0,400.0,2,4,2.0,2.0,4.0,4.0,2.0,4.0,1,0,0,0,,,,,,,,0,1,,0.4,0,1,1,1,1,0,0,1,0,1,1,0,1,1
0,2.0,2.0,1,1,30.430638839856247,-97.66595049435078,2,1.0,1.0,71.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,1,1,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,1,1.0,0.23333333333333334,0,1,0,1,1,0,0,1,0,0,1,1,1,1
0,0.0,0.0,1,1,30.38982,-97.66421,1,1.0,1.0,81.0,3,20,3.0,3.0,20.0,20.0,3.0,20.0,1,0,0,0,,,,,,,,0,1,,0.8,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,0.0,0.0,1,0,30.26301,-97.72821,5,2.0,2.0,322.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,1,1,,0.9666666666666667,0,1,0,0,1,1,1,0,1,1,0,1,1,1
0,0.0,0.0,1,0,30.22933867503796,-97.70902603297591,4,1.0,2.0,160.0,30,59,30.0,30.0,59.0,59.0,30.0,59.0,1,0,0,0,,,,,,,,1,6,,0.06666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,37.0,37.0,1,1,30.27050585034621,-97.7471251876304,6,2.0,2.0,700.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1,0,0,0,,,,,,,,0,3,,0.5,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0,0.0,0.0,1,1,30.34561,-97.73588,4,2.0,2.0,168.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,1,0,0,0,,,,,,,,1,9,,0.3,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,742.0,742.0,1,1,30.231820442081226,-97.85324685760716,6,3.0,4.0,171.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,0,0,0,,,,,,,,1,50,,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
